date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:12:12	1396/1396	---M--	200	added ('OK')	application/javascript	etag:%220e34df96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.mousewheel.pack.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.mousewheel.pack67d0.js	(from http://www.neotekauto.com/)
14:12:12	16866/16866	---M--	200	added ('OK')	application/javascript	etag:%220e34df96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/js/functions.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/js/functions67d0.js	(from http://www.neotekauto.com/)
14:12:13	1244/1244	---M--	200	added ('OK')	application/javascript	etag:%220e34df96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.fancybox-init.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.fancybox-init67d0.js	(from http://www.neotekauto.com/)
14:12:13	1178/1178	---M--	200	added ('OK')	application/javascript	etag:%220e34df96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/js/vc_elements_init.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/js/vc_elements_init67d0.js	(from http://www.neotekauto.com/)
14:12:13	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%22354b33f66f1ed21:0%22	http://www.neotekauto.com/wp-includes/js/wp-embed.min.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-includes/js/wp-embed.min67d0.js	(from http://www.neotekauto.com/)
14:12:13	22639/22639	---M--	200	added ('OK')	application/javascript	etag:%220e34df96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.fancybox.pack.js?ver=4.5.4	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/js/fancyBox/jquery.fancybox.pack67d0.js	(from http://www.neotekauto.com/)
14:12:14	49/49	---M--	200	added ('OK')	image/gif	etag:%220862fb701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/LayerSlider/static/css/blank.gif	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/LayerSlider/static/css/blank.gif	(from http://www.neotekauto.com/wp-content/plugins/LayerSlider/static/css/layerslider.css?ver=5.6.7)
14:12:15	19095/19095	---M--	200	added ('OK')	application/javascript	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.12	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min0147.js	(from http://www.neotekauto.com/)
14:12:15	8044/8044	---M--	200	added ('OK')	application/javascript	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min.js?ver=4.12	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/lib/waypoints/waypoints.min0147.js	(from http://www.neotekauto.com/)
14:12:15	1297/1297	---M--	200	added ('OK')	image/png	etag:%220ae5022ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/select-icons.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/select-icons.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/jquery.selectbox.css?ver=1.2.6)
14:12:15	1849/1849	---M--	200	added ('OK')	image/gif	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/ajax-loader.gif	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/ajax-loader.gif	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:16	4295/4295	---M--	200	added ('OK')	image/png	etag:%220ae5022ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:16	4476/4476	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:16	3711/3711	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:17	3112/3112	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:17	1466/1466	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/mail.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/mail.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:17	1034/1034	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:18	4670/4670	---M--	200	added ('OK')	image/png	etag:%220ae5022ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio-bold-border.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio-bold-border.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:18	2709/2709	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio-bold-border.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio-bold-border.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:18	1915/1915	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked-bold-border.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked-bold-border.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:19	1365/1365	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-bod-border.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-bod-border.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:19	1765/1765	---M--	200	added ('OK')	image/png	etag:%220ae5022ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio-5.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/uncheck-radio-5.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:20	2313/2313	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio-5.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/checked-radio-5.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:20	1738/1738	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked-5.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-checked-5.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:20	1204/1204	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-5.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/check-box-5.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:21	1456/1456	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/mail-white.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/mail-white.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:21	1494/1494	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle-5.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle-5.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:21	1468/1468	---M--	200	added ('OK')	image/png	etag:%228017b821ff1fd21:0%22	http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle-5-hover.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/images/option-angle-5-hover.png	(from http://www.neotekauto.com/wp-content/plugins/ultimate-form-builder-lite/css/frontend.css?ver=1.2.6)
14:12:22	18568/18568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-icons.eot?-yiqymz	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-iconsf452.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:22	18568/18568	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-icons.eot?	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-iconsd41d.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:24	41657/41657	---M--	200	added ('OK')	image/svg+xml	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-icons.svg?-yiqymz	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-iconsf452.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	18460/18460	---M--	200	added ('OK')	font/x-woff	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-icons.woff?-yiqymz	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-iconsf452.woff	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	2924/2924	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.eot	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	18384/18384	---M--	200	added ('OK')	application/octet-stream	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-icons.ttf?-yiqymz	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-iconsf452.ttf	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	2732/2732	---M--	200	added ('OK')	application/octet-stream	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.ttf	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.ttf	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	2924/2924	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.eot?	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socialsd41d.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:26	2808/2808	---M--	200	added ('OK')	font/x-woff	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.woff	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.woff	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:12:27	5873/5873	---M--	200	added ('OK')	image/svg+xml	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-socials.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:03	233548/233548	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.eot	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:05	617405/617405	---M--	200	added ('OK')	image/svg+xml	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:07	249/249	---M--	200	added ('OK')	image/svg+xml	etag:%228079e6f96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/css/grayscale.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/css/grayscale.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:08	233344/233344	---M--	200	added ('OK')	application/octet-stream	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.ttf	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.ttf	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:09	233548/233548	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.eot?	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-iconsd41d.eot	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:09	286/286	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/divider-wave.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/divider-wave.png	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:09	233420/233420	---M--	200	added ('OK')	font/x-woff	etag:%220b61cf86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.woff	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/fonts/scalia-user-icons.woff	(from http://www.neotekauto.com/wp-content/themes/scalia/css/icons.css?ver=4.5.4)
14:13:09	12796/12796	---M--	200	added ('OK')	image/gif	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/preloader-1.gif	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/preloader-1.gif	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:09	11239/11239	---M--	200	added ('OK')	image/svg+xml	etag:%228079e6f96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/css/circle.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/css/circle.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:10	564/564	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/map-locker.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/map-locker.png	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:10	156/156	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/line-border.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/line-border.png	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:11	990/990	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/pr-bg.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/pr-bg.png	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:11	289/289	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/divider-zigzag.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/divider-zigzag.png	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:11	11235/11235	---M--	200	added ('OK')	image/svg+xml	etag:%228079e6f96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/css/rounded.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/css/rounded.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/style.css?ver=4.5.4)
14:13:12	1164/1164	---M--	200	added ('OK')	image/jpeg	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/pp-border-image.jpg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/pp-border-image.jpg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/widgets.css?ver=4.5.4)
14:13:12	2340/2340	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/new-2.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/new-2.png	(from http://www.neotekauto.com/wp-content/themes/scalia/css/widgets.css?ver=4.5.4)
14:13:12	2350/2350	---M--	200	added ('OK')	image/png	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/new-1.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/new-1.png	(from http://www.neotekauto.com/wp-content/themes/scalia/css/widgets.css?ver=4.5.4)
14:13:13	8734/8734	---M--	200	added ('OK')	image/jpeg	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/pr-table-style-3-bg.jpg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/pr-table-style-3-bg.jpg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/widgets.css?ver=4.5.4)
14:13:13	1169/1169	---M--	200	added ('OK')	image/gif	etag:%22804cb5f86f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/images/portfolio_bottom_border.gif	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/images/portfolio_bottom_border.gif	(from http://www.neotekauto.com/wp-content/themes/scalia/css/portfolio.css?ver=4.5.4)
14:13:14	134/134	---M--	200	added ('OK')	image/svg+xml	etag:%228079e6f96f1ed21:0%22	http://www.neotekauto.com/wp-content/themes/scalia/css/blur.svg	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/themes/scalia/css/blur.svg	(from http://www.neotekauto.com/wp-content/themes/scalia/css/portfolio.css?ver=4.5.4)
14:13:14	302/302	---M--	200	added ('OK')	image/png	etag:%2280b43e2701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/alert.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:15	323/323	---M--	200	added ('OK')	image/png	etag:%2280b43e2701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/info.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/info.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:15	244/244	---M--	200	added ('OK')	image/png	etag:%2280b43e2701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/tick.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:16	495/495	---M--	200	added ('OK')	image/png	etag:%2280b43e2701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:16	712/712	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:16	841/841	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:17	694/694	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:17	544/544	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:18	590/590	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:18	682/682	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:18	705/705	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:19	674/674	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
14:13:19	717/717	---M--	200	added ('OK')	image/png	etag:%2280e16f3701ed21:0%22	http://www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/My%20Web%20Sites/neotekauto/www.neotekauto.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from http://www.neotekauto.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.12)
